"transaction_id","transactiondate","transaction_datetime","amount_gbp","fee_charged_gbp","transaction_status","is_flagged_fraud","device_type","fx_rate_used","failed_reason","transaction_type_id","type_name","channel","is_domestic","typical_fee_gbp","merchant_category_id","category_name","sector","risk_flag","customer_id","customer_name","age_band","region","customer_segment","kyc_verified","account_open_date","weekday","weekno","accage","amtbucket","accage_bucket","fx_rate_check","fee_charge_check"
871,"2026-05-19","5/19/2026 13:11","49.48","0.00","Pending",False,"Android",NULL,NULL,1,"Purchase","Mobile App",True,"0.00",7,"Health & Pharmacy","Retail","Low",11,"Grace Elliott","35-44","East of England","Standard",True,"2021-08-27","Tuesday  ","Week 3","4.78","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
872,"2026-02-01","2/1/2026 10:18","2727.26","0.00","Reversed",False,"Web",NULL,NULL,2,"Purchase","Web Browser",True,"0.00",8,"Gambling","Leisure","High",12,"Ethan Clarke","25-34","South East","Starter",True,"2023-03-11","Sunday   ","Week 1","3.24","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
873,"2026-01-31","1/31/2026 18:29","112.73","0.00","Completed",False,"iOS",NULL,NULL,3,"Transfer - Outbound","Mobile App",True,"0.00",9,"Crypto Exchange","Financial","High",13,"Fatima Noor","18-24","Midlands","Starter",False,"2024-02-14","Saturday ","Week 5","2.31","Below 5000","New Customer (<3 Years)","Not Applicable","Followed Standard"
874,"2026-02-25","2/25/2026 22:52","824.24","2.42","Declined",False,NULL,"1.2300","Card Limit Exceeded",4,"Transfer - Outbound","Web Browser",True,"0.00",10,"Fuel","Retail","Low",14,"Samuel Whitmore","55-64","Yorkshire","Business",True,"2017-05-30","Wednesday","Week 4","9.02","Below 5000","Long-Term Customer (7+ Years)","Not Applicable","Above Typical"
875,"2026-04-27","4/27/2026 12:45","34.00","0.00","Pending",False,"Android",NULL,NULL,5,"Transfer - International","Mobile App",False,"2.50",11,"Clothing & Fashion","Retail","Low",15,"Layla Singh","25-34","London","Premium",True,"2022-07-04","Monday   ","Week 4","3.93","Below 5000","Established Customer (3-7 Years)","FX Rate Not Applied","Below Typical"
876,"2026-05-03","5/3/2026 19:41","10.29","0.00","Reversed",False,"Web",NULL,NULL,6,"Transfer - International","Web Browser",False,"2.50",12,"Electronics","Retail","Medium",16,"Noah Greenwood","35-44","North West","Standard",True,"2021-10-18","Sunday   ","Week 1","4.64","Below 5000","Established Customer (3-7 Years)","FX Rate Not Applied","Below Typical"
877,"2026-03-24","3/24/2026 4:49","53.03","0.00","Declined",False,"iOS",NULL,"Insufficient Funds",7,"ATM Withdrawal","ATM Network",True,"0.00",13,"Salary / Income","Financial","Low",17,"Aisha Kamara","18-24","Scotland","Starter",False,"2024-04-01","Tuesday  ","Week 4","2.18","Below 5000","New Customer (<3 Years)","Not Applicable","Followed Standard"
878,"2026-05-17","5/17/2026 23:15","1363.64","0.00","Declined",False,NULL,NULL,NULL,8,"ATM Withdrawal","ATM Network",False,"1.50",14,"Loan & Credit","Financial","Medium",18,"Benjamin Fox","45-54","South East","Business",True,"2020-02-28","Sunday   ","Week 3","6.27","Below 5000","Established Customer (3-7 Years)","FX Rate Not Applied","Below Typical"
879,"2026-02-26","2/26/2026 15:01","335.24","1.12","Pending",True,"Android",NULL,NULL,9,"Direct Debit","Automated",True,"0.00",15,"Peer-to-Peer Transfer","Financial","Medium",19,"Charlotte Lewis","25-34","Midlands","Standard",True,"2022-11-16","Thursday ","Week 4","3.56","Below 5000","Established Customer (3-7 Years)","Not Applicable","Above Typical"
880,"2026-01-06","1/6/2026 13:48","17272.73","1.73","Reversed",True,"Web",NULL,"Fraud Suspected",10,"Standing Order","Automated",True,"0.00",16,"Subscription Services","Services","Low",20,"Rajan Mehta","35-44","London","Premium",True,"2019-09-09","Tuesday  ","Week 1","6.75","Above 15000","Established Customer (3-7 Years)","Not Applicable","Above Typical"
881,"2026-03-01","3/1/2026 18:54","27.58","0.00","Completed",False,"iOS",NULL,NULL,11,"Salary Credit","Automated",True,"0.00",17,"Charity & Donations","Services","Low",1,"Amelia Rhodes","25-34","London","Premium",True,"2021-06-10","Sunday   ","Week 1","4.99","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
882,"2026-03-13","3/13/2026 12:42","2812.12","0.00","Declined",False,NULL,NULL,NULL,12,"Card Refund","Mobile App",True,"0.00",18,"Education","Services","Low",2,"James Whitfield","35-44","South East","Standard",True,"2020-11-23","Friday   ","Week 2","5.54","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
883,"2026-05-08","5/8/2026 14:35","172.72","2.27","Pending",False,"Android","1.0800",NULL,13,"Crypto Purchase","Mobile App",True,"1.00",1,"Groceries","Retail","Low",3,"Sofia Patel","18-24","Midlands","Starter",False,"2023-01-08","Friday   ","Week 2","3.41","Below 5000","Established Customer (3-7 Years)","Not Applicable","Above Typical"
884,"2026-03-03","3/3/2026 4:38","79.85","0.00","Reversed",False,"Web",NULL,NULL,14,"Savings Pot Transfer","Mobile App",True,"0.00",2,"Dining & Restaurants","Leisure","Low",4,"Oliver Bennett","45-54","North West","Business",True,"2019-07-14","Tuesday  ","Week 1","6.9","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
885,"2026-05-12","5/12/2026 8:45","23.03","0.00","Declined",False,"iOS",NULL,"Insufficient Funds",15,"Loan Repayment","Automated",True,"0.00",3,"Travel & Transport","Services","Medium",5,"Chloe Macgregor","25-34","Scotland","Standard",True,"2022-09-30","Tuesday  ","Week 2","3.68","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
886,"2026-02-17","2/17/2026 11:04","450.00","1.00","Declined",True,NULL,NULL,NULL,1,"Purchase","Mobile App",True,"0.00",4,"Entertainment","Leisure","Low",6,"Daniel Okafor","35-44","London","Premium",True,"2021-03-17","Tuesday  ","Week 3","5.22","Below 5000","Established Customer (3-7 Years)","Not Applicable","Above Typical"
887,"2026-01-18","1/18/2026 18:07","15.44","0.00","Pending",False,"Android",NULL,NULL,2,"Purchase","Web Browser",True,"0.00",5,"Utilities","Services","Low",7,"Priya Sharma","18-24","South West","Starter",False,"2023-06-22","Sunday   ","Week 3","2.96","Below 5000","New Customer (<3 Years)","Not Applicable","Followed Standard"
888,"2026-04-11","4/11/2026 17:53","63.64","0.00","Reversed",False,"Web",NULL,NULL,3,"Transfer - Outbound","Mobile App",True,"0.00",6,"Online Retail","Retail","Medium",8,"Thomas Hughes","55-64","Wales","Standard",True,"2020-04-05","Saturday ","Week 2","6.17","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
889,"2026-02-10","2/10/2026 3:09","545.45","0.00","Completed",False,"iOS",NULL,NULL,4,"Transfer - Outbound","Web Browser",True,"0.00",7,"Health & Pharmacy","Retail","Low",9,"Isabelle Fontaine","25-34","North East","Premium",True,"2022-01-19","Tuesday  ","Week 2","4.38","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
890,"2026-01-04","1/4/2026 18:55","84.09","1.68","Declined",True,NULL,NULL,NULL,5,"Transfer - International","Mobile App",False,"2.50",8,"Gambling","Leisure","High",10,"Mohammed Al-Hassan","45-54","London","Business",True,"2018-12-01","Sunday   ","Week 1","7.52","Below 5000","Long-Term Customer (7+ Years)","FX Rate Not Applied","Below Typical"
891,"2026-05-21","5/21/2026 11:26","64.83","0.00","Pending",False,"Android",NULL,NULL,6,"Transfer - International","Web Browser",False,"2.50",9,"Crypto Exchange","Financial","High",11,"Grace Elliott","35-44","East of England","Standard",True,"2021-08-27","Thursday ","Week 3","4.78","Below 5000","Established Customer (3-7 Years)","FX Rate Not Applied","Below Typical"
892,"2026-05-26","5/26/2026 17:11","2545.45","0.00","Reversed",False,"Web",NULL,NULL,7,"ATM Withdrawal","ATM Network",True,"0.00",10,"Fuel","Retail","Low",12,"Ethan Clarke","25-34","South East","Starter",True,"2023-03-11","Tuesday  ","Week 4","3.24","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
893,"2026-05-11","5/11/2026 4:42","105.45","0.00","Completed",False,"iOS",NULL,NULL,8,"ATM Withdrawal","ATM Network",False,"1.50",11,"Clothing & Fashion","Retail","Low",13,"Fatima Noor","18-24","Midlands","Starter",False,"2024-02-14","Monday   ","Week 2","2.31","Below 5000","New Customer (<3 Years)","FX Rate Not Applied","Below Typical"
894,"2026-01-04","1/4/2026 16:12","772.73","2.27","Declined",False,NULL,"1.1500","Card Limit Exceeded",9,"Direct Debit","Automated",True,"0.00",12,"Electronics","Retail","Medium",14,"Samuel Whitmore","55-64","Yorkshire","Business",True,"2017-05-30","Sunday   ","Week 1","9.02","Below 5000","Long-Term Customer (7+ Years)","Not Applicable","Above Typical"
895,"2026-03-22","3/22/2026 11:35","31.94","0.00","Pending",False,"Android",NULL,NULL,10,"Standing Order","Automated",True,"0.00",13,"Salary / Income","Financial","Low",15,"Layla Singh","25-34","London","Premium",True,"2022-07-04","Sunday   ","Week 4","3.93","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
896,"2026-01-07","1/7/2026 8:50","9.69","0.00","Reversed",False,"Web",NULL,NULL,11,"Salary Credit","Automated",True,"0.00",14,"Loan & Credit","Financial","Medium",16,"Noah Greenwood","35-44","North West","Standard",True,"2021-10-18","Wednesday","Week 1","4.64","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
929,"2026-04-03","4/3/2026 14:38","484.85","0.00","Completed",False,"iOS",NULL,NULL,14,"Savings Pot Transfer","Mobile App",True,"0.00",11,"Clothing & Fashion","Retail","Low",9,"Isabelle Fontaine","25-34","North East","Premium",True,"2022-01-19","Friday   ","Week 1","4.38","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
897,"2026-02-27","2/27/2026 13:57","50.00","0.00","Declined",False,"iOS",NULL,"Insufficient Funds",12,"Card Refund","Mobile App",True,"0.00",15,"Peer-to-Peer Transfer","Financial","Medium",17,"Aisha Kamara","18-24","Scotland","Starter",False,"2024-04-01","Friday   ","Week 4","2.18","Below 5000","New Customer (<3 Years)","Not Applicable","Followed Standard"
898,"2026-04-01","4/1/2026 5:18","1287.88","0.00","Declined",False,NULL,NULL,NULL,13,"Crypto Purchase","Mobile App",True,"1.00",16,"Subscription Services","Services","Low",18,"Benjamin Fox","45-54","South East","Business",True,"2020-02-28","Wednesday","Week 1","6.27","Below 5000","Established Customer (3-7 Years)","Not Applicable","Below Typical"
899,"2026-01-30","1/30/2026 18:53","317.12","1.06","Pending",True,"Android",NULL,NULL,14,"Savings Pot Transfer","Mobile App",True,"0.00",17,"Charity & Donations","Services","Low",19,"Charlotte Lewis","25-34","Midlands","Standard",True,"2022-11-16","Friday   ","Week 5","3.56","Below 5000","Established Customer (3-7 Years)","Not Applicable","Above Typical"
900,"2026-01-29","1/29/2026 9:35","16363.64","1.64","Reversed",True,"Web",NULL,"Fraud Suspected",15,"Loan Repayment","Automated",True,"0.00",18,"Education","Services","Low",20,"Rajan Mehta","35-44","London","Premium",True,"2019-09-09","Thursday ","Week 5","6.75","Above 15000","Established Customer (3-7 Years)","Not Applicable","Above Typical"
901,"2026-04-23","4/23/2026 21:05","36.44","0.00","Completed",False,"iOS",NULL,NULL,1,"Purchase","Mobile App",True,"0.00",1,"Groceries","Retail","Low",1,"Amelia Rhodes","25-34","London","Premium",True,"2021-06-10","Thursday ","Week 4","4.99","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
902,"2026-03-26","3/26/2026 2:16","3684.85","0.00","Declined",False,NULL,NULL,NULL,2,"Purchase","Web Browser",True,"0.00",2,"Dining & Restaurants","Leisure","Low",2,"James Whitfield","35-44","South East","Standard",True,"2020-11-23","Thursday ","Week 4","5.54","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
903,"2026-04-30","4/30/2026 10:54","161.20","2.12","Pending",False,"Android","1.0100",NULL,3,"Transfer - Outbound","Mobile App",True,"0.00",3,"Travel & Transport","Services","Medium",3,"Sofia Patel","18-24","Midlands","Starter",False,"2023-01-08","Thursday ","Week 5","3.41","Below 5000","Established Customer (3-7 Years)","Not Applicable","Above Typical"
904,"2026-01-16","1/16/2026 15:50","74.70","0.00","Reversed",False,"Web",NULL,NULL,4,"Transfer - Outbound","Web Browser",True,"0.00",4,"Entertainment","Leisure","Low",4,"Oliver Bennett","45-54","North West","Business",True,"2019-07-14","Friday   ","Week 3","6.9","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
905,"2026-04-10","4/10/2026 23:51","21.59","0.00","Declined",False,"iOS",NULL,"Insufficient Funds",5,"Transfer - International","Mobile App",False,"2.50",5,"Utilities","Services","Low",5,"Chloe Macgregor","25-34","Scotland","Standard",True,"2022-09-30","Friday   ","Week 2","3.68","Below 5000","Established Customer (3-7 Years)","FX Rate Not Applied","Below Typical"
906,"2026-02-23","2/23/2026 21:48","422.73","0.94","Declined",True,NULL,NULL,NULL,6,"Transfer - International","Web Browser",False,"2.50",6,"Online Retail","Retail","Medium",6,"Daniel Okafor","35-44","London","Premium",True,"2021-03-17","Monday   ","Week 4","5.22","Below 5000","Established Customer (3-7 Years)","FX Rate Not Applied","Below Typical"
907,"2026-02-19","2/19/2026 8:38","14.54","0.00","Pending",False,"Android",NULL,NULL,7,"ATM Withdrawal","ATM Network",True,"0.00",7,"Health & Pharmacy","Retail","Low",7,"Priya Sharma","18-24","South West","Starter",False,"2023-06-22","Thursday ","Week 3","2.96","Below 5000","New Customer (<3 Years)","Not Applicable","Followed Standard"
908,"2026-01-09","1/9/2026 4:34","60.00","0.00","Reversed",False,"Web",NULL,NULL,8,"ATM Withdrawal","ATM Network",False,"1.50",8,"Gambling","Leisure","High",8,"Thomas Hughes","55-64","Wales","Standard",True,"2020-04-05","Friday   ","Week 2","6.17","Below 5000","Established Customer (3-7 Years)","FX Rate Not Applied","Below Typical"
909,"2026-05-29","5/29/2026 13:40","515.15","0.00","Completed",False,"iOS",NULL,NULL,9,"Direct Debit","Automated",True,"0.00",9,"Crypto Exchange","Financial","High",9,"Isabelle Fontaine","25-34","North East","Premium",True,"2022-01-19","Friday   ","Week 5","4.38","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
910,"2026-04-26","4/26/2026 19:02","79.55","1.59","Declined",True,NULL,NULL,NULL,10,"Standing Order","Automated",True,"0.00",10,"Fuel","Retail","Low",10,"Mohammed Al-Hassan","45-54","London","Business",True,"2018-12-01","Sunday   ","Week 4","7.52","Below 5000","Long-Term Customer (7+ Years)","Not Applicable","Above Typical"
911,"2026-01-16","1/16/2026 0:08","61.42","0.00","Pending",False,"Android",NULL,NULL,11,"Salary Credit","Automated",True,"0.00",11,"Clothing & Fashion","Retail","Low",11,"Grace Elliott","35-44","East of England","Standard",True,"2021-08-27","Friday   ","Week 3","4.78","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
912,"2026-05-07","5/7/2026 8:59","3363.63","0.00","Reversed",False,"Web",NULL,NULL,12,"Card Refund","Mobile App",True,"0.00",12,"Electronics","Retail","Medium",12,"Ethan Clarke","25-34","South East","Starter",True,"2023-03-11","Thursday ","Week 1","3.24","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
914,"2026-02-10","2/10/2026 2:02","721.21","2.12","Declined",False,NULL,"1.0800","Card Limit Exceeded",14,"Savings Pot Transfer","Mobile App",True,"0.00",14,"Loan & Credit","Financial","Medium",14,"Samuel Whitmore","55-64","Yorkshire","Business",True,"2017-05-30","Tuesday  ","Week 2","9.02","Below 5000","Long-Term Customer (7+ Years)","Not Applicable","Above Typical"
915,"2026-04-22","4/22/2026 17:34","29.88","0.00","Pending",False,"Android",NULL,NULL,15,"Loan Repayment","Automated",True,"0.00",15,"Peer-to-Peer Transfer","Financial","Medium",15,"Layla Singh","25-34","London","Premium",True,"2022-07-04","Wednesday","Week 4","3.93","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
916,"2026-01-22","1/22/2026 11:16","9.08","0.00","Reversed",False,"Web",NULL,NULL,1,"Purchase","Mobile App",True,"0.00",16,"Subscription Services","Services","Low",16,"Noah Greenwood","35-44","North West","Standard",True,"2021-10-18","Thursday ","Week 4","4.64","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
917,"2026-04-15","4/15/2026 14:46","46.97","0.00","Declined",False,"iOS",NULL,"Insufficient Funds",2,"Purchase","Web Browser",True,"0.00",17,"Charity & Donations","Services","Low",17,"Aisha Kamara","18-24","Scotland","Starter",False,"2024-04-01","Wednesday","Week 3","2.18","Below 5000","New Customer (<3 Years)","Not Applicable","Followed Standard"
918,"2026-05-24","5/24/2026 18:53","1212.12","0.00","Declined",False,NULL,NULL,NULL,3,"Transfer - Outbound","Mobile App",True,"0.00",18,"Education","Services","Low",18,"Benjamin Fox","45-54","South East","Business",True,"2020-02-28","Sunday   ","Week 4","6.27","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
919,"2026-01-22","1/22/2026 9:43","299.00","1.00","Pending",True,"Android",NULL,NULL,4,"Transfer - Outbound","Web Browser",True,"0.00",1,"Groceries","Retail","Low",19,"Charlotte Lewis","25-34","Midlands","Standard",True,"2022-11-16","Thursday ","Week 4","3.56","Below 5000","Established Customer (3-7 Years)","Not Applicable","Above Typical"
920,"2026-02-01","2/1/2026 3:34","15454.55","1.55","Reversed",True,"Web",NULL,"Fraud Suspected",5,"Transfer - International","Mobile App",False,"2.50",2,"Dining & Restaurants","Leisure","Low",20,"Rajan Mehta","35-44","London","Premium",True,"2019-09-09","Sunday   ","Week 1","6.75","Above 15000","Established Customer (3-7 Years)","FX Rate Not Applied","Below Typical"
921,"2026-04-15","4/15/2026 8:51","34.47","0.00","Completed",False,"iOS",NULL,NULL,6,"Transfer - International","Web Browser",False,"2.50",3,"Travel & Transport","Services","Medium",1,"Amelia Rhodes","25-34","London","Premium",True,"2021-06-10","Wednesday","Week 3","4.99","Below 5000","Established Customer (3-7 Years)","FX Rate Not Applied","Below Typical"
